id,tweet,subtask_a
3942,ο κ. ανδρεας λοβερδος συχνα πυκνα απειλει τη δικαιοσυνη . μονο που δεν μας λεει εφοσον αισθανεται αθωος γιατι δεν αφηνει τη δικαιοσυνη να κανει τη δουλεια της . η μηπως τελικα δεν ειναι και τοσο αθωος ; που εισαι ανδρεα παπανδρεου να καμαρωνεις τα παιδια σου !,NOT
9006,κανω εικονα την ελισαβετ αναμεσα στις παικτριες του gntm και....δεν μπορω να θυμηθω καμμια τους!#thevoicegr,NOT
5420,παιδια μονο εγω ειδα μια μαυρη στα διχτυα;την δευτερα φευγει η μαρτινα οικειοθελως και ξαναρχεται η σουζανα; btw επιτελους ειπε καποιος για το μπουλινγκ που γινεται απο τις ff στην ελευθερια.μαρινα παντα σε συμπαθουσα #gntmgr,NOT
6492,"#gntmgr η επομενη φωτογραφιση πρεπει να ειναι "" γυναικες θυματα της προωρης εκσπερματισης"" ,να ειναι οι εαυτοι τους οι πιο πολλες.",OFF
3690,"η παρις πηγε απλως για να προσθεσει ρουχα στην ντουλαπα της.. δεν εξηγειται αλλιως... αλλωστε το ειπε ""θα τα φορεσω ολο το καλοκαιρι"" #shoppingstar",NOT
7866,-μαρια μου εισαι divine. -ντιβανι εισαι και φαινεσαι. #gntmgr,NOT
989,@user ποτε ερχοταν η ωρα της novartis; 1)αφου ολοι σχεδον ειχαν μπει στο αρχειο με κυβερνηση συριζα 2)τι σχεση εχει η δικαιοσυνη με την αλλαγη κυβερνησης;θα σε σοκαρω αλλα ειναι αλλος θεσμος στη δημοκρατια..,NOT
4033,@user στο μυαλο μου εισαι !,NOT
1829,αμα πατησες για να δεις την μεταφραση εισαι ερωτευμενος μαζι μου ,NOT
6810,προσφυγες και γηγενεις,NOT
6570,σταρ στην τουρκια σου λεει ο μπουρακ ο χακι. ουτε μια μυκονο δεν την πηγε την χαρουλα ομως ο τσιπης. #gntmgr,NOT
752,@user σε ευχαριστω πολυ να εισαι καλα οτι καλυτερο και για εσενα,NOT
1632,"που το βρηκες ρε νικολα, το παντελονι; ειναι χαλιοχαλια! #giatinparea",NOT
1892,"φερτε μμμ , μια στολη στρτατοχωροφυλακης, ενα ζευγαρι γαλοτσες 45 νουμερο και δυο σκορδα και να ετοιμαζονται οι αριστεροι! #νδ_ξεφτιλες #ξαναερχεται",NOT
9125,#gntmgr η ασημινα μου θυμιζει πολυ την ελλη του my style,NOT
9051,να λυπηθουμε αυτη τη μαρτινα... #gntmgr,NOT
2437,"καλημερα ! να σεβεσαι τα ορια σου αν νομιζεις οτι δεν μπορεις να κανεις κατι, μην το κανεις. αν νομιζεις οτι εισαι κουρασμενος για να πας καπου, μην πας. αν πιστευεις οτι κατι ειναι δυσκολο για σενα, μην το επιχειρησεις.",NOT
9705,και μετα θα πανε οι αλλες και θα πιασουν την ακρη των μπαλονιων με τα χερια τους; μπιαξξ #gntmgr,NOT
355,"#shoppingstar ειναι 36, εχει κορη 18... παλι κι αυτη ανηλικη παντρευτηκε;",NOT
6260,@user πουτανες δεν τις προλαβαινεις!,OFF
6331,"@user οι γυναικες θελουν σεξ μια φορα το μηνα, τις αλλες επι πληρωμη με καποιο αλητη μηχανοβιο φεμινιστη που θα τις παρατησει η με καποιον που βγαζει €80.000 το μηνα",OFF
3619,@user ξερεις αν εισαι ενα μηδενικο στον χωρο σου εννοειται πως παρατας αυτο που κανεις πιο ευκολα.,NOT
4528,@user για το τιραμισου ρε λεω εγω; για το οτι εισαι στην πολη και δε θα σε δω απο κοντα λεω.,NOT
2630,eδω το σιχαμα της χα νομιζει πως ξεχασαμε οτι δεν ανηκει στο ανθρωπινο ειδος και μας εστειλε kind reminder να μας το θυμισει...βλεπω να σηκωνεται κυματακι στην πηγαδα,NOT
7544,@user οποιος δεν γουσταρει τα λαθρο ειναι φασιστας; φασιστας εισαι και φαινεσαι εσυ που χαρακτηριζεις τους αλλους φασιστες... αει σιχτιρ πια ..πηρες κανεναν σπιτι σου εσυ που κοπτεσαι ;,OFF
6041,ελα ανεβαστε την ενταση της τιβι τωρα! ροκκος ολε! #thevoicegr,NOT
9730,γιαννουλης (συριζα): ποινες για barbeque με χοιρινο- αλκοολ διπλα σε δομες προσφυγων - η φωτο #πολιτικη #προσφυγες #μεταναστες #αλκοολ #μπαρμπεκιου #μουσουλμανοι,NOT
7131,γιατι τοσα μπραβο στις ξυνες;#gntmgr,OFF
608,γωγω ας οψονται οι βαθμολογιες που εβαλες ολη την εβδομαδα και η γκαμηλα η κερα βικυ. #shoppingstar,NOT
5599,"""το πανελ του γιωργου λιαγκα εκανε αναπαρασταση του φοιτητη που εκσπερματισε στην πλατη φοιτητριας στο απθ!"" (με σκουπιδια αποφευγω ν' ασχολουμαι, αλλα το σωστο θα 'ταν να παιξει ο καραγκιοζακος το ρολο της φοιτητριας να τα ""φαει"" στη μαπα (καλυτερα αν ηταν αληθινα!)",OFF
6174,#gntmgr ωραια ποζα η κατια σταυρωστε με σταυρωστε με στα χερια σας σηκωστε με,NOT
5296,κι ομως φιλε μου σιδερη ο ανθρωπος ειπε αυτο που εγραψες και ως σοβαρη γυναικα πρεπει να ζητησω συγγνωμη. συγγνωμη λοιπον. δε μπορουσα να φανταστω οτι στη νδ υπαρχει υπουργος με το παρασημο ανοιχτης παλαμης! δεν μπορω να πιστεψω οτι υπαρχει αυτος επιδομα σομπας για δρομο! γιουχα,NOT
5985,και τωρα που εχει διαφημισεις θελω να δηλωσω οτι αγαπω εσας τους τουιτεραδες #gntmgr,NOT
6506,"mιλτος: δεν αξιζα την αγαπη σου. ιφιγενεια: οχι δεν την αξιζες, αλλα την εχεις αναθεμα σε #οταντοκοκκινοποταμιπαθαινειαγριεςμελισσες #kokkinopotami",NOT
1902,παντως να σε δουλεψε ο τσιπρας μια φορα και να ετοιμαζεσαι να τον ξαναψηφισεις μαλλον εισαι ηλιθιος η βολεμενος.,OFF
4700,την μανουλα θα την καλεσουνε στο γαμο; #gynaikaxwrisonoma,NOT
2273,@user συντροφε η θεωρεις ανοητο τον μητσοτακη που τον ορισε επικεφαλης του ευρωψηφοδελτιου η εισαι εσυ ανοητος η εισαι προβοκατορας. διαλεξε!,NOT
8558,@user μαλακες αληθεια γενιεστε ρουφιανοι; τι καταντια ρε πουστη μου,OFF
6586,μωρη πουτανα,OFF
2566,φορητη γαστρεντεριτιδα.... #nd #ekloges2019 #ekloges19 #νδ_ξεφτιλες #νδ,NOT
821,@user εξαιρετικο επιχειρημα. θα προτεινα λιγο διαλεκτικη στο μελλον γιατι εισαι πολυ ακραιος και δε πειθεις,NOT
2189,"@user επισης δυσκολο, να βγαλουν γυναικα survivor οι τουρκοι εκτος αν την ψηφισουν γυναικες.για seda λεω, η οποια μαλλον κερδιζει το γκαντεμο-αυτοκινητο σημερα...",NOT
2976,@user πεθερουλα μου! πως εισαι;,NOT
6696,καγια #gntmgr,NOT
8479,πειτε μου καλε πως εφυγε το τσοκαρο η μαρτινα...ας μιλησει καποιος γιατι ημουν γυμναστηριο και γυμναζα τον πισινουλη μου #gntmgr,OFF
8772,μελι μας ταισες βικυ μου #gntmgr,NOT
8858,γιατι δεν σε φοβαται μαλλον ρε ζωον γαμημενη σποντα #gntmgr,OFF
3975,#masterchefgr_xeftiles αν τυχον το ξαναγυρισετε του χρονου το εργακι κοιταξτε να αλλαξετε σεναριο να θυμιζει πιο πολυ μαγειρικο διαγωνισμο κι οχι στημενο ριαλιτι της κακιας ωρας.,NOT
1394,ρε @user μεν εισαι γαρος αν εδωκες το παιχνιδι σημερα εσκαψες μονος σου τον λακκο σου,NOT
1016,"@user καλα εισαι τυφλος; εχει την παραμικρη σχεση αυτο το εκτρωμα με τον banksy; σε λιγο θα πεις οτι οι ταγκιες παο 13 και αεκ 21 ειναι ισαξιες του νταβιντσι... επισης ο banksy ειναι επαγγελματιας, και μαλιστα καλοπληρωμενος, σορρυ.",NOT
3293,@user εισαι θεος ! κι εγω ξανθια!,NOT
8018,"μαλακες μου λιγο να προσεχετε τι λετε οταν βλεπετε μια γυναικα με περουκα η χωρις μαλλια.. οταν λετε:""αντε κανε 1 παιδι"",λες ειναι ευκολο να γινει.. λιγο τακτ δε σας εμαθαν να εχετε στη ζωη σας;",NOT
7239,#erwtasmeta η αντιγονη ακουσε οσα της ειπαν και δεν θα γινει η δουλεια με τον περικλη μαλλον,NOT
10158,ναι καμαρι μου! κριμα ειναι #gntmgr,NOT
2806,@user απλα δε τους δινω την ιδια ευθυνη...δεν εχουν την ιδια ηλικια... η αφρο θα επρεπε να φερθει σαν μεγαλη αδερφη... εγω αυτο θα εκανα σιγουρα...οταν θεωρω οτι ο αλλος ειναι φιλος μου αλλιως οκ...,NOT
4008,@user ως γνωστον το τσιγαρο δεν αναβει αν δεν εισαι μεσηλικας και σα γαμω το σοι σου.,OFF
7803,"@user ωπα ωπα, οταν λεει πως ""αλλος δυ πρεπει να κανει παιδια για λογαριασμο του"" εννοει τι; αν ο κυρ-τακης δεν εχει παιδια αναλαμβανει αλλος συναδελφος να κανει παιδια με τη γυναικα του του κυρ-τακη; δυσκολεψε το δημοσιο, παιδια..",NOT
9531,"στα παπαρια τους οι επαγγελματιες αν βαψουν η οχι την σκατια, μη σου πω δεν την ανελαβε κανεις #gntmgr",OFF
3186,#νδ_ξεφτιλες nεα τουρκοκρατια #νδ #νδ_προδοτες,NOT
9429,"η σπυρουλα ειπαμε ειναι λαιτ πλας σαιζ; που ρε ανθρωποι, τυφλοι ειστε; #gntmgr",NOT
9958,καλα να παθει η αλλη η ζαβη που εδωσε τις δυσκολες ποζες στην 5αδα και εφαγε την παπαρα. ολες κακες ειναι εκει μεσα αλλα δεν το δειχνουν οπως οι αλλες. #gntmgr,OFF
5547,λε πουλε φρομ δε μπρονξ #gntmgr,NOT
8927,"ενα πολυ σημαντικο σημειο του νεου νομου περι ασυλου. ιδιαιτερως αποτρεπτικο για οσους ερχονται για μασες- ξαπλες. ""...υποχρεουνται μετα την αναγνωριση τους ως προσφυγες να εγκαταλειψουν τις δομες που προοριζονται για τη στεγαση αιτουντων ασυλο και να ζησουν με ιδιες δυναμεις"".",NOT
3590,"@user ηθελα να βαλω πανω μου κατι απλο ο ορισμος. ζακ ποσεν εισαι ιδεα, εισαι θεσμος, εισαι θεωρημα!",NOT
7543,δε χρειαζεται δημητρα μου να τα δει.. ξερει οτι δεν το χεις με το στυλ και πολλα ειναι μαιμου... προφανως τα κανει για να προβληθει μπας και την παρουν για κριτη αλλα και συ δεν προβολη θελεις #kalomesimeraki,NOT
7241,καλος μακακας εισαι κι εσυ στελιο και εσυ και ο καθενας πισω απο την εκπομπη του λιαγκα ...ενας δεν ειχε μυαλο και λιγη τσιπα να σας μαζεψει ...#kalomesimeraki #mesimeri_skai,OFF
155,@user καλο απογευμα να εχειs lyudmila! σε ευχαριστω πολυ να εισαι καλα!,NOT
8985,"χαρα, μαθε τους να φερονται, ρε! #gntmgr",NOT
7731,"με χαρα δεχτηκα την προσκληση να ειμαι ομιλητης στην ειδικη συζητηση με θεμα ""προσφυγες, πολεμος και ειρηνη"", που θα πραγματοποιηθει στο πλαισιο της προσυνεδριακης συνδιασκεψης για ενα ενωτικο πρασινο κομμα στην αθηνα @user 2/11/19 (γσεβεε, αριστοτελους 46) #greens #refugees",NOT
1462,"@user αντε βρε παυλο...μας ελειψες! που ησουνα τοσες μερες κρυμμενος; τι λεει; η νοβαρτις ολα καλα; το δανειο το πληρωνεις; α και να σου πω: γιατρος λες οτι εισαι, κανα φιλο οφθαλμιατρο εχεις να πας να σε δει γιατι #ερχεται_βοιδοπουτσα και ηδη δε βλεπεις καθολου καλα",NOT
5413,βρε αντε γαμησου με τον κυπραιο να συνελθεις! #agriesmelisses,OFF
6504,"το ''τσιφτη μου χαδιαρη'' οταν παιζει η χρυση τv μπρατη, κοκλωνη, τρυφωνα σαμαρα ειναι στανταρακι.....καθολου τυχαιο. #kalomesimeraki",NOT
7801,επιτελους ο μιλτος θα την πει στον κωλοζαχαρωφ μακαρι να 'φευγε κιολας ομως!#kokkinopotami,OFF
891,"τσιπρα μην ακους τους μαλακες επικοινωνιολογους. ο διαχωρισμος ελιτ και πολλοι ,ειναι οτι πιο σωστο ειπες.",OFF
8006,θα σκισει η βανια σαν γοργονα! #kalomesimeraki,NOT
4594,@user πουτανα γαμημενη κωλο ομαδα δε μπορεσω να ισοφαριση αδιαφορη ομαδα και εδωσε ελπιδες στην οβιεδο,OFF
5605,για το μεταναστευτικο δεν ξερω... για το προσφυγικο ναι θα βαλω...αφου τραβηξω μια γερη κλοτσια σε εσας να πατε συλληβδην στο διαολο. φασιστες,OFF
6061,"κατακαημενο θεατρο, τι σου εμελλε να περασεις. να δεχτεις τις αταλαντες και ζαβες στο χωρο σου. #gntmgr",OFF
5664,"η φαντασια σου οργιαζει, ντροπη #thevoicegr",NOT
6639,μονο εγω πιστευω οτι το εχει χασει η μουτιδου; #kalomesimeraki,NOT
4016,"@user το δικηγορος της εισαι... ειναι παλαιωμενο σε ριαλιτυ..απλα συμαζεψου...δεν ειναι σωστο να ψαχνεις προφιλ για να λες μια μ@user@user σου...οκ; εγω προσωπικα δεν εχω να φοβηθω τιποτα απο το προφιλ μου...αλλα εσυ απλα συμαζεψου...εε την αποψη σου, αλλα μην το τραβας, γιατι ειναι under",NOT
7446,"δεν τους εφτανε ολοκληρη πισινα στο σπιτι, επρεπε να πανε μυκονο για να κατσουν στην πισινα #gntmgr",NOT
9839,"δεν πρεπει να γινουν ο κανονας, λεει. εντωμεταξυ, εχει πει ολη την ελλαδα εκτος τα κυθηρα ξερω γω. δεν ειναι ο γιαλος στραβος, στραβα αρμενιζουμε. #προσφυγες #μεταναστες",NOT
2134,να εισαι εσυ. οχι να εισαι κατι,NOT
2999,το ματι της κουζινας σε κοιταει και σε ματιαζει! #giatinparea,NOT
8256,@user μη σπρωχνετε ρε μαλακες. του χρονου ειπανε!,OFF
2471,"@user by the way που λενε στο χωριο μου, εισαι ζυγος στα ορια του σκορπιου κ σ αγαπω",NOT
8282,που ειναι το ουμφ ρε καγια;#gntmgr,NOT
7794,"#xfactorgr νταξει, γαμηθηκατε τελειως με το ⬇",OFF
9405,ολοι γνωριζονται κει μεσα αντε παω να πεσω #thevoicegr,NOT
892,"ο,τι ωραιοτερο ειδα σημερα..#giatinparea #shoppingstar #masterchefgr #poweroflovegr #tatouaz #survivorgr #gynaikaxwrisonoma",NOT
1490,"@user ε κοιτα αν εχεις ακουσει πολακη ,αν εχεις ακουσει καμμενο ,αν θυμασαι τι ελεγαν για τη μορια και τι τελικα εκαναν αν θυμηθεις τους 125 της δουρου αν θυμηθεις το μακεδονικο τον ενφια και 1000000 ακομη μπαρουφες πρεπει να εισαι λοβοτομημενος για να ψηφισεις συριζα.",NOT
6628,#gntmgr σκαστε,OFF
8219,"@user αν στο κειμενο, αλλαζες τη λεξη γυναικες με τη λεξη κομματα, θα ειχες την πολιτικη διαδρομη του φωτη κουβελη",NOT
9138,εν τω μεταξυ εχω αρχισει να βαριεμαι τρελλα.. #gntmgr,NOT
2024,"εμ μαρινα μου, τον μπαμπα της θελει η μελιτη, αφου εσυ μονο για τον γαμο μιλας και δεν κανεις κατι ουσιαστικο μαζι της (και καμια φορα με τον βιολογικο πατερα κ οχι τον guest star ηθοποιο), καλυτερα να παει στον θετο πατερα που ξερει οτι ειναι εκει #gynaikaxwrisonoma",NOT
8136,@user το γυναικειο μυαλο σε μεγαλο ποσοστο ειναι δυσλειτουργικο κ το λεω εγω που ειμαι γυναικα εχω υποφερει απο το φυλο μου,OFF
681,τι νοστιμον ημαρ τι λεει ο μαλακας,OFF
384,ποσα κιλα πρεπει να εισαι για να παρεις μερος σε αυτο το #revengebodygr ;,NOT
1145,"@user για μενα εισαι τοπαν, για σενα ειμαι βιταμ.",NOT
3759,ξερεις τι ωραια θα δειχνει η μουτζουρα στο ποδι σου οταν κρεμασουν οι πετσες; #shoppingstar,NOT
5875,τι λες μ@user@user@ σκουλε με το βυσμα σου; 'σταυρωστε με' ειναι. #gntmgr,OFF
1242,@user κι εχουν σχεδον επισημο προεκλογικο logo το #ερχεται_πουτσα,NOT
9324,"θα βγει να δουλεψει αυριο μεθαυριο και θα τ λεει του φωτογραφου ""αχ! κατι εχει παθει το χερι μου/ποδι μου/ δεξι μου κ*λομερι σημερα"" #gntmgr",NOT
859,#giatinparea ματινα μα την παναγια σημερα σε λυπαμαι με τετοιο μαλλι!,NOT
7552,@user ρε γραφτους στα αρχιδια σου...μην ασχολεισαι...αλλα αν ξαναδω ενδεκαδα με μπισε θα παρω τα βουνα...,OFF
6829,"η ελευθεριτσα ειναι καλη ηθοποιος, ειναι χαζη η απλα διπολικη; #gntmgr",OFF
8125,@user πορνη ειναι η γυναικα τι περιμενεις ; κ το πιθανοτερο τρανς,OFF
5151,"οι δημοσιογραφοι ειναι σε φαση, γιατι ρε γαμημενοι δεν βοηθατε τους προσφυγες που τοσο καιρο σας λεγαμε οτι ερχονται να σας καταστρεψουν για να κερδισει ο μητσοτακης; γιατι; επειδη ειστε σκουπιδια, να γιατι.",OFF
3412,@user εισαι αξια θαυμασμου κοπελια... μπραβο σου!,NOT
692,αντε χεστειτε ρε. θα κερδιζει ο αλλος και θα του λεει εισαι ο χειροτερος. #survivorgr,NOT
2056,"o αρης γελα, επειδη τον ρωτησα ποιο ειναι το σχολιο του για τα ""διαμαντια"" κυρτσο, αννα μισελ κεφαλογιαννη; στο ονειρο του φανταζεται εαυτον υπουργο διπλα στον αδερφο, οπως τον λεει, αδωνη! #νδ_ξεφτιλες #σκαι @user",NOT
9446,#gntmgr τι τα θες τα παπουτσια μωρη μαρτινα; τα ερπετα δεν φορουν παπουτσια.....,OFF
6272,βρηκε κανεις το τσικι τσικι που λεει ο τσαουσο; #xfactorgr,NOT
2094,"και με τη δικη σου λογικη παλι χαζη εισαι γιατι 1ον μπορει να μην μπορουσε να λυσει ολα τα προβληματα σε 4 χρονια οπως λες, αλλα εκεινος αντι να επιλεξει να λυσει οσα προλαβαινε προτιμησε να δημιουργησε και αλλα και 2ον",NOT
1112,"@user την ειχε προετοιμασει ο χελμης. ουτε αυτη, ουτε τον τιμολεων τους αφησε ετσι. γι αυτο τα ξαφνικα διαφορετικα στησιματα μετα το παιδικο μενου που εκανε και πηγε εξωστη με τα καμμενα λαχανικακια #masterchefgr #masterchefgr_xeftiles #masterchef",NOT
7703,πως μπορεσε η βανδη και εβαλε φορεμα που δεν τον εβαλε πρωτη η βισση...; κατα λαθος; #annavissi #xfactorgr @user,NOT
10029,"και χορογραφια, την αλλη δευτερα θα τις βαλουν να βρουνε την ατλαντιδα #gntmgr",NOT
7261,@user σορι που επεμβαινω αλλα το αι γαμησου ειναι ευχη. εγω δεν θα το ελεγα παντως.,OFF
6876,τι εγινε με το μπρονζερ της καγια ρε παιδια; #gntmgr,NOT
7870,ολη η ελλαδα τωρα #gntmgr,NOT
558,"@user εμα,, αι στο διαολο να πανε δλδ εγω φταιω ο καθομαι κ ασχολουμαι",OFF
6685,ο τσαουσοπουλος εχει σκοπο να τις διωξει ολες #xfactorgr,NOT
6729,"πως εχουν οι 18χρονες γκομενο και εμεις δεν σταυρωνουμε εναν ρε,εμας μονο μας κοιτανε !τε φασε; #gntmgr",NOT
5143,"#gntmgr ""δωσε φιλακι"" μπας και την τσιμπησει. εχουν φτασει σε χυδαιο επιπεδο οι τυποι της παραγωγης, και το λεω εγω που μισω την ασημινα.",NOT
6402,μελι σταζει ο μπρατης #kalomesimeraki,NOT
7277,ασχετο αλλα η ασημινα μου θυμιζει τον τελη απ το 10' κηρυγμα #gntmgr,NOT
2717,πολλοι χοντροι βαγγεληδες εχουν μαζευτει σε αυτη την νδ παντως. ολοι ηγετες. #κιναλ. #νδ_ξεφτιλες,OFF
4483,@user κοψαμε; για πες μου ρε μεγαλε απο ποιον κοψαμε συνταξεις δειξε μου ενα αποκομμα συνταξιουχου του 14 και του ιδιου το 18 αλλα το σανο τον καταπινεις αμασητο τετοιο γιδι εισαι,NOT
9727,@user δεν ειναι προσφυγες,NOT
4375,"ας χωριστουμε σε μαλακες, καταθληπτικους και καλημερακηδες μπας και βγαλουμε ακρη",OFF
8641,#kalomesimeraki #agapimeneμουνιko μου εχουν πρηξει με τη φακλανα τη τουνη,OFF
7961,η ασημινα παιζει να μην εχει φιλες στην εξω ζωη και ειπε «οχι εδω θα γλειψω οποια βρει μηπως και αποκτησω» #gntmgr,NOT
9567,αννα σε ποναει η αγροτισσα και αυτο βγαινει προς τα εξω #gntmgr,NOT
5559,φαντασου.αξιωθηκαν να δουν το δημοτικο θεατρο μεσα απ το #gntmgr. ουτε σε μια παρασταση βρε ζωα;,OFF
5265,ηλεκτρα: θελω να πιω τωρα! χρηστος: μωρη μπεκροκανατα παλι θα σε μαζευω απο κανενα μπαρ; αυτη τη φορα ομως θα συμμετεχω και εγω! #erwtasmeta,NOT
6080,η ασημινα θελει να κερδισει κιολας ; #gntmgr,NOT
3079,"γιωργο σε λυπαται η ψυχη μου, αληθεια #gynaikaxwrisonoma",NOT
8211,εναν δικος της να μαζεψει αυτο το σιχαμα δεν υπαρχει; αντε στο διαολο πια.,OFF
6157,μωρε τελεια ειναι! φερτην σε μενα πρωι μετα απο πιωμα! #kalomesimeraki,NOT
3688,@user ευχαριστω πολυ γιωργη να εισαι καλα !,NOT
3372,"""μη μασας, οι γυναικες ειναι σαν τα λεωφορεια. χανεις το ενα, ερχεται το επομενο"" μου ελεγε. εξαιρετικο παιδι, παντρευτηκε αμεσως την πρωτη του σχεση.",NOT
4065,@user φοβαμαι ομως η καριολα,OFF
6864,σε δικλινο θα τις βαλουν; #gntmgr,NOT
3199,"οταν περιμενουμε απο ενα καταχρεωμενο κομμα να σωσει την καταχρεωμενη πατριδα μας..μεταξυ μας τωρα, εχουμε θεματακι #nd #νδ #νδ_ξεφτιλες #ekloges2019",NOT
8222,μπραβο #erwtasmeta... μας κανατε την καρφια περιβολι,NOT
1818,«χαρισματικους» ανδρες και γυναικες για τα υψηλοβαθμα ποστα στη εε επιθυμει ο μακρον,NOT
4607,"στο συμβολαιο που υπεγραψαν μαλλον θα ειχε ως ορο να ερθουν το πολυ δευτεροι, οχι εσυ μωρη καμπια οι υπολοιποι #masterchefgr_xeftiles",OFF
82,τελικα τον ειπες .. #εκλογες #τσιπρας #συριζα_ξεφτιλες,NOT
634,εσυ που εισαι ανω των 70 .... σκεψου καλα ... επειδη το ασφαλιστικο του @user ειναι για ολους .... εκτος απο καποιους ανω των 70...,NOT
3398,"ακου να δεις, με ζαλιζε να παμε για καφε, αν εχω δεσμο, κλπ κλπ, και ξαφνικα αλλαξε πλευση και σφυριζει αδιαφορα. νομιζει οτι θα κυνηγησω τωρα. δεν παμε καλα... η θες η δεν θες. τα υπολοιπα ειναι παλιμπαιδισμοι. με κουρασατε, αντρες. ενας λογικος και ισορροπημενος υπαρχει;",NOT
698,@user δεν εισαι υστερικη αυτο ειναι το σωστο και μην ακους τι λενε . ο γκομενος αν σε θελει πραγματικα θα ακολουθησει τις συνηθειες σου δεν ειναι και τοσο τραγικο να βγαλει τα παπουτσια του εξω απο το σπιτι,NOT
2916,"αυτο που εισαι αρρωστος, γαμιεσαι στη δουλεια, γενικα ψυχολογικα εισαι χαλια αλλα δεν γκρινιαζεις και σου γκρινιαζουν οι αλλοι γιατι και δεν κανεις τον καραγκιοζη για να ειναι καλα αυτο",OFF
8918,@user να το σβησω τωρα ; και μαλιστα γυναικα ειμαι,NOT
1507,"""πρωθυπουργος"" εισαι σε κυριαρχες και ανεξαρτητες χωρες. στο προτεκτορατο του νοτου εισαι απλως η καμαριερα των βρυξελλων.",NOT
4262,@user ποτε ο γιαννης δν μπορει ποτε ο κωλος του πονει....γι αυτο δν απαντα...,NOT
3617,σιγα σιγα ρε ξεφτιλες ολοι σας.,OFF
5160,ασε μας μωρη ασημινα. σαν καλικαντζαρος που τον παλουκωνουν εισαι . #gntmgr,OFF
6762,οι γυναικες στην ευρωπαικη ενωση εξακολουθουν να κερδιζουν κατα μεσο ορο 16% λιγοτερα απο τους ανδρες,NOT
825,καλα...τοσο κρυο κανει και φοραει το γωγουλινι μπουφαν;#shoppingstar,NOT
2559,"#poweroflovegr σε πειραζει αν η γυναικα παιρνει ποσοστο απο τα ποτα των πελατων; οχι ολα οκ σε τετοιο ""στουντιο"" δουλευω κι εγω λεει ο νεος..",NOT
3957,@user χαχαχαχαχαχαχαχα τι μαλακας ειναι,OFF
2009,@user θα εισαι υποψηφιος με τη νεα δημοκρατια;,NOT
8989,βαριεμαι τα τραγουδια γαμω #kalomesimeraki,NOT
2513,@user ποσες φορες την ημερα τον παιζεις ξυνοντας τα αρχιδια σου στο δημοσιο χρονια με συμβασεις αληταρα;,OFF
2808,κουλης πατουλης και επιστολες χριστουλι η φαση των εκλογων #skai_xeftiles #ekloges2019 #εκλογες_2019 #νδ_ξεφτιλες #nd_xeftiles,NOT
2441,@user ποσο μαλακας εισαι ρε μπαγλαμα τετραδιε.... δεν την χωνεψες την πουτσα και φαινεται. ενα ονομα μονο φτανει... αρβανιτης,OFF
3620,@user αντε γαμησου ρε ψευτη αλητη ... παρασιτο,OFF
9415,η σιγουρια θα σε φαει κατια #gntmgr,NOT
4815,ελα αεροπλανο για βιεννη και σβελτα #thevoicegr,NOT
4599,ο κυριος μαλακας σ’ αυτο εδω το ακαουντ πιστευε οτι σε ματς που κρινεται κατι και η μια ομαδα ειναι αδιαφορη τοτε θα κερδισει αυτη που κυνηγαει το αποτελεσμα. μεχρι που διαβαζεις ολα αυτα που εγιναν στο βαγιαδολιδ-βαλενθια.,OFF
3755,@user - σ'ευχαριστω που με ξεπλυνες. αντε γαμησου τωρα. - χαχαχα......ε;,OFF
7295,@user λετε να φιλοξενησει αυτους τους χιλιαδες μεταναστες και προσφυγες στο ξενοδοχειο του ο κοκοτος;,NOT
2436,η εποχη του ψευτη με το νταουλι τελειωσε #εκλογες2019 #ερχεται #ερχεται_πουτσα #ευρωεκλογες2019 #ευρωεκλογες,NOT
1830,eιχε πει το ανεκδιηγητο γωγουλινι οτι υπαρχει ''ηλεκτρικο μολυβι ματιων'';καμαρωνει στα 40 να λεει τετοιες μ@#%$ες; συγχαρητηρια #shoppingstar,NOT
8078,"@user για γυναικα-αραχνη εχω ακουσει για γυναικα-αστροναυτη παλι, για γυναικα-χοληστερινη πρωτη φορα! φραφο",NOT
7217,σουζανα ξαναφυγε! #gntmgr,NOT
4302,@user παρακαλω να εισαι καλα να σε χαιρονται οι αγαπημενοι σου ελενη και του χρονου με υγεια!,NOT
7549,"τρεχω ολη την ημερα να τα προλαβω ολα. η γυναικα μου εχει παραπονα, τα παιδια μου εχουν παραπονα, ο διευθυντης μου εχει παραπονα. μονο εγω ειμαι ικανοποιημενος απο τον εαυτο μου...",NOT
1051,ντρεπομαι που το λεω αλλα αυτο που οσο πλησιαζει η κυριακη και ξερω οτι #ερχεται_πουτσα το εχω παθει και με γκομενα και δεν ειχα την απαιτουμενη διαθεση. δεν εχει το απαιτουμενο σασπενς ρε γαμωτο. ζαιοι καταντησατε τα πουτανακια μας,OFF
3805,@user κανεις αυτο που πρεπει να κανεις.. απλα να εισαι ευτυχισμενη..εγω το παρακανω..,NOT
4678,@user α καλα εισαι....τεραστια συζητηση.εκανα και μια ερευνα για το εκπα στους καθηγητες στη 2βαθμια εκπαιδευση...θα μπορουσαμε να μιλησουμε για ωρες ατελειωτες!και ομως ειδα πραγματα που απ εξω τα εκρινα πολυ αυστηρα!παιδια χωρις βιβλια στα θρανια και καθηγητες σε απογνωση...χαμος!,NOT
7263,#gntmgr ντιπ βλαχαδερο η μαμα μπρατη..,OFF
